text,labels
Tucker Carlson’s misleading claim about deaths after COVID-19 vaccine,0
"Did the Doherty modelling predict 80 deaths a day and 2,240 deaths a month after six months?",0
FALSE: No Havana teacher has tested positive for COVID-19,0
Fact check: Video of vaccination features a retractable needle,0
"VERA FILES FACT CHECK: Posts CONCOCT claim that Duterte is ‘angry’ with Duque, Domingo over ivermectin",0
Inaccurate Covid vaccine ‘Q&A’: fact checked – Full Fact,0
Fake CNN Report: COVID Vaccine Recipients Become Cannibals,0
Child hunger and COVID-19 deaths a flawed comparison,0
Is Jackie Chan Giving Cash To People Affected By COVID-19? Not Really | BOOM,0
Debunking the Covid deniers who enter hospitals,0
"Dueling Trump, Biden Claims on COVID-19 Vaccination Distribution",0
No evidence that COVID-19 vaccines cause more severe disease; antibody-dependent enhancement has not been observed in clinical trials,0
No Evidence COVID Vaccines Cause Miscarriages | Misbar,0
Did Anti-Vaccine Radio Host Dick Farrel Die of COVID-19?,0
"Roque errs in COVID data, wrongly classifies countries in WHO regional grouping",0
An old image is being shared as ‘COVID-19 infected woman hugged her child for the last time before death’,0
Is Thrombosis The Leading Cause Of COVID-19 Deaths? A FactCheck,0
Inaccurate posts target Toronto Covid-19 vaccine clinic,0
Coronavirus pandemic is not ‘effectively over’ as op-ed claims,0
FACT CHECK: Does This Video Show Members Of A Singapore Political Party Shaking Hands With Supporters During The Pandemic?,0
FALSE: COVID-19 vaccines cause the immune system to destroy the body,0
Fact check: Morel mushrooms do not increase coronavirus susceptibility,0
"Fact Check: Russia Did NOT Expose COVID-19 With Scientific Data As A Hoax, Did NOT Say It's A Fake Pandemic",0
"This photo circulated online in February 2020, weeks before the Philippine government imposed COVID-19 restrictions",0
No COVID Vaccine Contains Cells from Aborted Fetuses | Misbar,0
Blog post wrong on what Bill Gates said about COVID vaccine,0
Unvaccinated FEMA employees aren’t replacing noncompliant health care workers,0
Fact check: Proteins from COVID-19 vaccines aren't dangerous toxins,0
Fact Check: Did Germany send China a £130 billion bill for coronavirus damages?,0
Ron Paul wrong to say no basis for coronavirus death rate,0
False posts claim Sri Lankan regulators approved traditional medicine as Covid-19 cure,0
COVID Doesn't Have a 99.97 Recovery Rate | Misbar,0
Are Doctors and Hospitals Paid More for COVID-19 Patients?,0
Trump wrong to claim U.S. is padding COVID-19 stats,0
This photo shows South Korea’s governor taking part in a Covid-19 vaccination simulation exercise,0
Anti-Vaccine Posts Use Deceptively Edited Video Clip,0
"Fact Check: Fake MoHFW website seeks money for Covid-19 vaccine, Health Ministry initiates action",0
Fact Check: Do not believe this hoax about microchip implant in coronavirus vaccine,0
Fact-Check: Text Riddled With Falsehoods on Vaccines Goes Viral,0
This video has circulated online since at least 2013 and shows people receiving Bibles,0
Italy’s COVID-19 situation is dire but a photo of coffins is not from the coronavirus pandemic,0
"No, Food Donations Were Not Made In Turkey During COVID-19 'Lockdown' | BOOM",0
Conspiracy Insta post misrepresents Gates interview in false claims,0
"COVID-19 Swabs Sterilized With Ethylene Oxide Gas Are Safe, Experts Say | BOOM",0
No data available to suggest a link between India’s reduction of COVID-19 cases and the use of ivermectin,0
Coronavirus: it’s time to debunk claims that vitamin C could cure it,0
‘A step above injecting bleach’: Vitamin C cure for COVID-19 panned,0
FALSE: COVID-19 vaccines ‘weapons of mass destruction’,0
Unsupported claim that COVID-19 vaccines caused hundreds of serious reactions among military veterans misuses VAERS reports,0
"Is China Seeking Approval to Kill 20,000 Coronavirus Patients?",0
News outlets did not use photo of same boy to report on 3 COVID deaths,0
Virafin by Zydus doesn't have robust clinical data; got emergency approval from DGCI,0
Articles misrepresent data on teen deaths in the UK,0
"Public TV falsely claims Muslim youths in Karnataka refuse coronavirus testing for ""religious reasons""",0
Fake US hospital letter says alcohol reduces COVID-19 risks,0
Where the U.S. Ranks in COVID-19 Deaths Per Capita,0
No evidence of Coronavirus in chicken is found. It's a fake message.,0
Drinking and gargling water will not cure the new coronavirus – Full Fact,0
There is no graphene oxide in the Covid-19 vaccines – Full Fact,0
"An image shows 2018 French protests against a tax on fuel, not Covid-19 restrictions",0
"The Covid-19 test kits are not for use with water, manufacturer says",0
Conspiracy theorist Alex Jones falsely claims Australia and France ditched coronavirus vaccination drives,0
We don’t know exactly how many NHS workers have died from Covid-19 – Full Fact,0
Facebook posts falsely claim the US arrested a Chinese scientist who “created” coronavirus,0
Trump’s ridiculous statement about “total” authority neglects Constitution,0
Did Biden Say You Won't Get COVID if You're Vaccinated?,0
There’s no plot to microchip people during COVID-19 tests,0
Fact Check: New Mask Study Did NOT Prove 'Mask Wearing Basically Doesn't Do A Damn Thing',0
Quick Fact Check: Fake Post Claiming Fenugreek Seed Tape Can Cure Throat Infection During COVID-19 Resurfaces,0
The White House Isn't Selling Coronavirus Coins,0
"COVID-19 is still a virus, not a bacterium as post claims",0
Facebook posts falsely claim Dr. Fauci has millions invested in a coronavirus vaccine,0
"COVID Doesn't Kill More People than Guns, Car Crashes, and the Flu Combined | Misbar",0
COVID-19 mRNA Vaccines Won't Promote Cancer | Misbar,0
"COVID-19 vaccines don’t increase the incidence of poor outcomes during pregnancy, according to current safety data on COVID-19 vaccines",0
"1,102 people haven’t died ‘of’ the Covid-19 vaccine – Full Fact",0
Mass cremation video is not from Hyderabad's Langer House,0
Fact Check: The Little Girl In The Viral Photo Asking For Prayers Does NOT Have Coronavirus - The Sign In The Picture Is Photoshopped,0
Did 85 Babies Under Age 1 Test Positive for COVID-19 in Single Texas County?,0
FactChecking Biden's Town Hall,0
Posts mislead on Pfizer’s new COVID-19 vaccine formula,0
"Fauci Didn't Invent, Won't Profit from Remdesivir",0
Fact Check: Did South African Epidemiologist Accurately Predict Nation's COVID Surge?,0
"Facebook post about Italy, coronavirus and 5G is almost all false – Full Fact",0
Fact check: COVID-19 VAERS death reports not verified,0
Posts mislead about vaccine outreach report,0
"VERA FILES FACT CHECK: Anti-vax doctor, ex-education Usec peddle falsehoods about COVID-19 jabs",0
Fact Check: Are Copper Masks Effective Against Coronavirus?,0
Ukrainian soldiers have not died after having an American Covid-19 vaccine – Full Fact,0
Brazilian MP was angry because new COVID-19 hospital was not operating yet,0
Did 7 Children Die in Senegal from COVID-19 Vaccine?,0
Video Misrepresents the Science Behind Face Masks,0
Saint Luke’s Hospital notice recommending alcohol consumption to reduce the risk of COVID-19 infection is fake,0
Trump Spins ER Statistic to Claim U.S. Is in 'Great Shape' on COVID-19,0
Coronavirus: Dated Photos Of Kanika Kapoor Meeting Prince Charles Surface With False Claim,0
Mayim Bialik and Sons Got COVID-19 Vaccine,0
Fact Check: NO Evidence Of 'Epidemic Of Plane Crashes Linked To COVID-19 Jab',0
Fake News: 'High-Level Exercise' Conducted 3 Months Ago Did NOT Show That A Coronavirus Pandemic Could Kill 65 Million People,0
"No evidence to support these 'statistics' about effectiveness of face masks, expert says",0
Quick Fact Check: Fake Post Claiming China Seeks Court’s Approval To Kill 20000 Coronavirus Patients Resurfaces - Vishvas News,0
Fact Brief: Do COVID-19 vaccines contain exclusive nanotechnology to create a 'slave species'?,0
This CT Scan report does not represent the lungs of a COVID-19 vaccinated person,0
Indigenous Americans Have Higher COVID Rates | Misbar,0
COVID-19 survival rate not proof vaccine unnecessary,0
Was Joe Biden Warning About Coronavirus Back in January?,0
This Morning guest makes misleading claims on vaccine efficacy – Full Fact,0
Is US COVID-19 Case Total Highest Globally Due to 'Great Testing'?,0
VERA FILES FACT CHECK: ‘Memo’ of US hospital to drink alcohol to ‘reduce risk’ of COVID-19 FAKE,0
Current data from clinical trials offer no reliable evidence that ivermectin is effective against COVID-19; better-quality clinical trials are needed to resolve this question,0
Old video recirculates online in misleading posts about Philippine economy during Covid-19 pandemic,0
Data on how far people travel to get a Covid-19 test isn’t all that useful – Full Fact,0
Did McDonald's Announce 'Huge Changes' to Their Restaurants Due to COVID?,0
This is an old picture taken before the pandemic,0
WHO has not accepted any Indian student’s home remedy for COVID-19 cure,0
Michael Davitt GAC offered as a coronavirus field hospital?,0
Mask wearing doesn’t cause bacterial pneumonia – Full Fact,0
"No, fight against coronavirus isn't rounding the corner",0
"Trump Falsely Says COVID-19 Surge 'Only' Due to Testing, Misleads on Deaths",0
"Fact Check: WHO didn't issue proposal for extending lockdowns to control COVID-19, fake post getting viral - Vishvas News",0
"No scientific evidence that neem leaves can 'cure’ COVID-19 and its symptoms, doctors say",0
Covid-19: Recent claims about cremations and vaccines fact-checked,0
Fact Check: Video Does NOT Prove COVID-19 Vaccine Contains A Magnetic Microchip,0
Scientists warn against over-the-counter coronavirus ‘cures’,0
FACT-CHECK: Claim that some COVID-19 vaccines are less effective than previously announced is FALSE,0
US regulatory document circulates in misleading Facebook posts that undermine the Pfizer-BioNTech Covid-19 vaccine,0
Can COVID-19 Vaccines Cause Neurodegenerative Diseases? A FactCheck | BOOM,0
Fact Check: 2017 Fictional 'SPARS Pandemic Scenario' Document Is NOT Proof Of A Planned Pandemic,0
Did a 2-Year-Old in Virginia Die After Getting COVID-19 Vaccination?,0
Biden Hasn't Reduced COVID-19 Testing at the Border,0
COVID-19 vaccines effectively prevent severe disease; haven’t shown signs of antibody-dependent enhancement as claimed by Robert Malone,0
Trump Jr. Did Not Get Banned From Twitter | Misbar,0
Fact Check: FB video by German scientist claiming chlorine dioxide can act against coronavirus is false,0
This Photo Isn't in Berlin | Misbar,0
Will Flu Vaccine Make You Test Positive For COVID-19? A Fact Check | BOOM,0
Message Claiming Coronavirus Can Last Up To 8 Hours In Air Is Misleading | BOOM,0
Macron didn’t say he would no longer sacrifice his life for people who refuse Covid-19 vaccines – Full Fact,0
2019 Photo From Prayagraj Shared As Kumbh 2021 Amid COVID-19 Surge,0
Are the COVID Vaccines Experimental? Did They Skip Animal Trials?,0
Did Labour turn a big surplus into deficit before COVID-19 struck NZ?,0
Fact Check: Image of Bangladeshi immigrants in Malaysia viral as plight of 'Hindus' in India,0
VERA FILES FACT CHECK: ‘Hindi vaccine kundi asin’ post touts FALSE COVID-19 cure,0
"VERA FILES FACT CHECK: Anti-vaccine advocate spreads FALSE claims on COVID-19 vaccine, face masks",0
Facebook posts falsely link Astroworld deaths to Covid-19 vaccines,0
Did Betsy DeVos Say Schools Can't Plan for a COVID-19 Outbreak That 'Hasn't Happened Yet'?,0
Madhya Pradesh’s largest COVID-19 care centre was not built by RSS,0
‘Hidden’ COVID-19 vaccine reactions data is far from secret,0
This Facebook post isn’t by tennis player Serena Williams – Full Fact,0
Fake Ministry of Health 'advisory' about Coronavirus viral on social media,0
Did the Same Person 'Die Twice' from COVID-19?,0
Incarcerated People Will Get Relief Checks | Misbar,0
Fact check: Doctored video falsifies VP Harris' ​comments on vaccine,0
Back-to-school claim misuses 2017 Chinese seniors photo,0
"As COVID-19 cases spike in US, mask misinformation also spreads",0
Why masks for COVID-19 don’t need to go in biohazard bins,0
False COVID-19 hotline number shared on Facebook in Ontario,0
Video in a car shares misinformation about Covid-19 vaccines – Full Fact,0
